기준년도,시군명,읍면동명,등록동물수(마리),시군구등록수,대행업체등록수,기타등록수,RFID내장치형수,RFID외부장치형수,RFID인지형수,동물품종수,동물소유자수,소유자등록동물수값,등록대행업체수,데이터기준일자
2020,용인시,하갈동,280,46,234,0,134,92,54,46,193,1.45,0,2023-06-30
2020,용인시,해곡동,9,0,9,0,6,3,0,8,7,1.29,0,2023-06-30
2020,용인시,호동,47,8,39,0,28,10,9,14,31,1.52,0,2023-06-30
2020,의정부시,가능동,340,12,328,0,230,44,66,40,292,1.16,2,2023-09-05
2020,의정부시,고산동,19,1,18,0,12,2,5,9,19,1,0,2023-09-05
2020,의정부시,금오동,142,18,124,0,77,22,43,24,114,1.25,1,2023-09-05
2020,의정부시,낙양동,198,8,190,0,121,46,31,29,184,1.08,1,2023-09-05
2020,의정부시,녹양동,108,8,100,0,55,25,28,25,96,1.13,2,2023-09-05
2020,의정부시,민락동,313,10,303,0,190,75,48,36,290,1.08,6,2023-09-05
2020,의정부시,산곡동,48,4,44,0,30,11,7,15,44,1.09,0,2023-09-05
2020,의정부시,신곡동,475,15,460,0,283,73,119,40,412,1.15,4,2023-09-05
2020,의정부시,용현동,180,2,178,0,118,27,35,32,159,1.13,1,2023-09-05
2020,의정부시,의정부동,574,8,566,0,326,121,127,61,507,1.13,11,2023-09-05
2020,의정부시,자일동,5,3,2,0,1,1,3,3,3,1.67,0,2023-09-05
2020,의정부시,장암동,106,0,106,0,71,26,9,23,98,1.08,1,2023-09-05
2020,의정부시,호원동,327,8,319,0,188,73,66,37,283,1.16,4,2023-09-05
2020,이천시,갈산동,71,5,66,0,38,18,15,17,61,1.16,0,2025-11-07
2020,이천시,고담동,9,2,7,0,5,1,3,3,8,1.13,0,2025-11-07
2020,이천시,관고동,34,0,34,0,22,5,7,13,32,1.06,1,2025-11-07
2020,이천시,단월동,3,1,2,0,3,0,0,2,3,1,0,2025-11-07
2020,이천시,대월면,82,8,74,0,44,15,23,23,68,1.21,0,2025-11-07
2020,이천시,대포동,19,4,15,0,13,1,5,7,8,2.38,0,2025-11-07
2020,이천시,마장면,120,8,112,0,70,30,20,26,103,1.17,1,2025-11-07
2020,이천시,모가면,57,0,57,0,46,7,4,18,24,2.38,0,2025-11-07
2020,이천시,백사면,75,2,73,0,49,17,9,20,67,1.12,0,2025-11-07
2020,이천시,부발읍,208,16,192,0,124,44,40,33,182,1.14,1,2025-11-07
2020,이천시,사음동,35,0,35,0,24,8,3,16,30,1.17,0,2025-11-07
2020,이천시,설성면,119,102,17,0,13,3,103,37,18,6.61,1,2025-11-07
2020,이천시,송정동,86,2,84,0,57,13,16,20,76,1.13,0,2025-11-07
2020,이천시,신둔면,140,10,130,0,91,24,25,29,103,1.36,0,2025-11-07
2020,이천시,안흥동,56,11,45,0,30,7,19,19,46,1.22,0,2025-11-07
2020,이천시,율면,8,0,8,0,5,2,1,5,7,1.14,0,2025-11-07
2020,이천시,율현동,2,0,2,0,1,1,0,2,2,1,0,2025-11-07
2020,이천시,장록동,7,5,2,0,2,0,5,3,3,2.33,0,2025-11-07
2020,이천시,장호원읍,55,7,48,0,36,5,14,22,41,1.34,1,2025-11-07
2020,이천시,중리동,43,4,39,0,24,7,12,15,38,1.13,1,2025-11-07
2020,이천시,증일동,6,0,6,0,5,1,0,5,6,1,0,2025-11-07
2020,이천시,증포동,116,1,115,0,73,21,22,21,106,1.09,1,2025-11-07
2020,이천시,진리동,2,0,2,0,1,0,1,2,2,1,2,2025-11-07
2020,이천시,창전동,130,1,129,0,75,32,23,29,112,1.16,5,2025-11-07
2020,이천시,호법면,35,5,30,0,19,8,8,17,27,1.3,0,2025-11-07
2020,파주시,검산동,31,0,31,0,20,4,7,15,27,1.15,,2025-05-20
2020,파주시,광탄면,83,1,82,0,66,6,11,27,50,1.66,1,2025-05-20
2020,파주시,교하동,8,0,8,0,5,3,0,6,5,1.6,,2025-05-20
2020,파주시,금릉동,17,0,17,0,10,4,3,12,15,1.13,,2025-05-20
2020,파주시,금촌동,303,6,297,0,188,46,69,37,254,1.19,7,2025-05-20
2020,파주시,다율동,56,0,56,0,38,9,9,17,49,1.14,1,2025-05-20
2020,파주시,당하동,12,0,12,0,10,0,2,9,11,1.09,,2025-05-20
2020,파주시,동패동,269,2,267,0,181,51,37,41,245,1.1,6,2025-05-20
2020,파주시,맥금동,4,2,2,0,3,0,1,4,3,1.33,,2025-05-20
2020,파주시,목동동,408,3,405,0,284,66,58,51,367,1.11,6,2025-05-20
2020,파주시,문발동,74,0,74,0,52,15,7,23,60,1.23,,2025-05-20
2020,파주시,문산읍,219,6,213,0,141,46,32,38,182,1.2,3,2025-05-20
2020,파주시,법원읍,49,1,48,0,34,7,8,15,41,1.2,2,2025-05-20
2020,파주시,산남동,32,3,29,0,28,1,3,13,14,2.29,,2025-05-20
2020,파주시,상지석동,66,0,66,0,44,13,9,25,56,1.18,1,2025-05-20
2020,파주시,서패동,7,0,7,0,7,0,0,5,6,1.17,,2025-05-20
2020,파주시,신촌동,4,0,4,0,1,3,0,3,3,1.33,,2025-05-20
2020,파주시,아동동,92,0,92,0,60,6,26,23,81,1.14,3,2025-05-20
2020,파주시,야당동,435,3,432,0,334,52,49,45,295,1.47,7,2025-05-20
2020,파주시,야동동,28,0,28,0,20,5,3,11,27,1.04,,2025-05-20
2020,파주시,와동동,521,2,519,0,433,44,44,44,225,2.32,1,2025-05-20
2020,파주시,월롱면,42,0,42,0,32,2,8,16,32,1.31,1,2025-05-20
2020,파주시,적성면,34,1,33,0,19,3,12,14,31,1.1,,2025-05-20
2020,파주시,조리읍,144,1,143,0,93,23,28,24,116,1.24,2,2025-05-20
2020,파주시,진동면,1,0,1,0,1,0,0,1,1,1,,2025-05-20
2020,파주시,탄현면,113,4,109,0,90,12,11,25,79,1.43,,2025-05-20
2020,파주시,파주읍,76,1,75,0,52,12,12,21,64,1.19,,2025-05-20
2020,파주시,파평면,13,2,11,0,3,7,3,9,12,1.08,,2025-05-20
2020,파주시,하지석동,3,0,3,0,3,0,0,3,3,1,,2025-05-20
2020,평택시,가재동,16,4,12,0,6,2,8,8,14,1.14,,2025-02-28
2020,평택시,고덕동,55,7,48,0,27,9,19,18,46,1.2,3,2025-02-28
2020,평택시,고덕면,132,9,123,0,93,11,28,29,107,1.23,,2025-02-28
2020,평택시,군문동,19,2,17,0,13,2,4,9,15,1.27,,2025-02-28
2020,평택시,도일동,3,1,2,0,0,1,2,3,3,1,,2025-02-28
2020,평택시,독곡동,40,4,36,0,24,6,10,13,34,1.18,,2025-02-28
2020,평택시,동삭동,216,20,196,0,129,25,62,33,190,1.14,2,2025-02-28
2020,평택시,모곡동,1,0,1,0,1,0,0,1,1,1,,2025-02-28
2020,평택시,비전동,336,52,284,0,212,28,96,38,294,1.14,6,2025-02-28
2020,평택시,서정동,263,21,242,0,161,28,74,31,226,1.16,1,2025-02-28
2020,평택시,서탄면,22,6,16,0,10,5,7,10,17,1.29,,2025-02-28
2020,평택시,세교동,121,15,106,0,71,16,34,25,110,1.1,,2025-02-28
2020,평택시,소사동,69,4,65,0,43,6,20,19,63,1.1,,2025-02-28
2020,평택시,신대동,4,1,3,0,3,0,1,2,3,1.33,,2025-02-28
2020,평택시,신장동,140,20,120,0,73,11,56,34,117,1.2,1,2025-02-28
2020,평택시,안중읍,179,25,154,0,91,31,57,38,156,1.15,4,2025-02-28
2020,평택시,오성면,57,11,46,0,36,2,19,18,31,1.84,,2025-02-28
2020,평택시,용이동,187,16,171,0,119,22,46,38,162,1.15,1,2025-02-28
2020,평택시,월곡동,2,0,2,0,0,1,1,2,2,1,,2025-02-28
2020,평택시,유천동,2,1,1,0,1,0,1,2,2,1,,2025-02-28
2020,평택시,이충동,123,10,113,0,78,16,29,19,98,1.26,2,2025-02-28
2020,평택시,장당동,37,5,32,0,20,3,14,17,34,1.09,,2025-02-28
2020,평택시,장안동,30,6,24,0,14,2,14,14,28,1.07,,2025-02-28
2020,평택시,죽백동,116,19,97,0,66,11,39,23,105,1.1,1,2025-02-28
2020,평택시,지산동,152,10,142,0,100,16,36,30,140,1.09,,2025-02-28
2020,평택시,지제동,4,1,3,0,1,1,2,3,4,1,,2025-02-28
2020,평택시,진위면,75,18,57,0,36,10,29,22,61,1.23,1,2025-02-28
2020,평택시,청룡동,5,1,4,0,4,0,1,4,4,1.25,,2025-02-28
2020,평택시,청북면,1,0,1,0,1,0,0,1,1,1,,2025-02-28
2020,평택시,청북읍,144,15,129,0,87,14,43,32,128,1.13,1,2025-02-28
2020,평택시,칠괴동,5,0,5,0,2,1,2,3,4,1.25,,2025-02-28
2020,평택시,칠원동,91,8,83,0,42,9,40,25,78,1.17,,2025-02-28
2020,평택시,통복동,41,1,40,0,24,3,14,18,39,1.05,,2025-02-28
2020,평택시,팽성읍,258,56,202,0,146,15,97,38,185,1.39,1,2025-02-28
2020,평택시,평택동,51,4,47,0,30,7,14,16,41,1.24,1,2025-02-28
2020,평택시,포승읍,148,27,121,0,80,26,42,34,118,1.25,,2025-02-28
2020,평택시,합정동,117,13,104,0,73,14,30,28,92,1.27,,2025-02-28
2020,평택시,현덕면,46,22,24,0,14,5,27,13,37,1.24,,2025-02-28
2020,포천시,가산면,560,1,559,0,390,111,59,54,219,2.56,0,2025-05-26
2020,포천시,관인면,136,1,135,0,45,41,50,23,90,1.51,0,2025-05-26
2020,포천시,군내면,724,4,719,1,409,95,220,56,349,2.07,0,2025-05-26
2020,포천시,내촌면,251,8,243,0,129,58,64,39,128,1.96,0,2025-05-26
2020,포천시,동교동,83,0,83,0,59,22,2,26,46,1.8,0,2025-05-26
2020,포천시,선단동,854,9,845,0,618,135,101,53,509,1.68,0,2025-05-26
2020,포천시,설운동,67,0,67,0,41,7,19,21,38,1.76,0,2025-05-26
2020,포천시,소흘읍,3726,21,3703,2,2558,977,191,84,1613,2.31,3,2025-05-26
2020,포천시,신북면,920,7,910,3,600,110,210,61,518,1.77,1,2025-05-26
2020,포천시,신읍동,1258,10,1248,0,919,101,238,56,816,1.54,2,2025-05-26
2020,포천시,어룡동,200,3,197,0,148,20,32,34,98,2.04,0,2025-05-26
2020,포천시,영북면,419,7,412,0,220,100,99,45,283,1.48,0,2025-05-26
2020,포천시,영중면,482,18,463,1,311,53,118,39,158,3.05,0,2025-05-26
2020,포천시,이동면,336,6,329,1,169,61,106,41,189,1.78,0,2025-05-26
2020,포천시,일동면,523,5,518,0,304,63,156,54,288,1.82,0,2025-05-26
2020,포천시,자작동,61,0,61,0,34,11,16,12,31,1.97,0,2025-05-26
2020,포천시,창수면,122,0,120,2,80,9,33,26,49,2.49,0,2025-05-26
2020,포천시,화현면,149,1,146,2,74,18,57,29,88,1.69,0,2025-05-26
2020,하남시,감북동,15,6,9,0,7,1,7,10,11,1.36,,2025-04-07
2020,하남시,감이동,56,4,52,0,39,6,11,19,47,1.19,,2025-04-07
2020,하남시,감일동,41,6,35,0,25,4,12,15,26,1.58,,2025-04-07
2020,하남시,광암동,12,7,5,0,5,0,7,7,6,2,,2025-04-07
2020,하남시,교산동,15,6,9,0,7,1,7,4,7,2.14,,2025-04-07
2020,하남시,덕풍동,380,22,358,0,276,51,53,41,332,1.14,,2025-04-07
2020,하남시,망월동,509,26,483,0,321,94,94,56,452,1.13,,2025-04-07
2020,하남시,미사동,17,0,17,0,7,10,0,8,9,1.89,,2025-04-07
2020,하남시,배알미동,1,0,1,0,1,0,0,1,1,1,,2025-04-07
2020,하남시,상사창동,21,12,9,0,5,4,12,6,8,2.63,,2025-04-07
2020,하남시,상산곡동,10,0,10,0,9,1,0,6,8,1.25,,2025-04-07
2020,하남시,선동,118,6,112,0,70,27,21,16,111,1.06,,2025-04-07
2020,하남시,신장동,242,13,229,0,177,38,27,36,208,1.16,,2025-04-07
2020,하남시,창우동,79,2,77,0,70,5,4,20,68,1.16,,2025-04-07
2020,하남시,천현동,27,2,25,0,16,9,2,17,19,1.42,,2025-04-07
2020,하남시,초이동,15,0,15,0,10,3,2,7,11,1.36,,2025-04-07
2020,하남시,초일동,12,6,6,0,4,1,7,6,6,2,,2025-04-07
2020,하남시,춘궁동,28,6,22,0,18,4,6,12,16,1.75,,2025-04-07
2020,하남시,풍산동,164,1,163,0,119,20,25,27,154,1.06,,2025-04-07
2020,하남시,하산곡동,13,0,13,0,11,1,1,7,10,1.3,,2025-04-07
2020,하남시,학암동,140,1,139,0,92,16,32,22,120,1.17,,2025-04-07
2020,하남시,항동,2,0,2,0,2,0,0,2,2,1,,2025-04-07
2019,평택시,가재동,72,42,30,0,20,10,42,14,47,1.53,,2025-02-28
2019,평택시,고덕동,105,11,94,0,54,30,21,21,86,1.22,3,2025-02-28
2019,평택시,고덕면,563,357,206,0,127,72,364,55,363,1.55,,2025-02-28
2019,평택시,군문동,65,22,43,0,31,12,22,18,50,1.3,,2025-02-28
2019,평택시,도일동,52,41,11,0,9,3,40,19,24,2.17,,2025-02-28
2019,평택시,독곡동,181,69,112,0,88,15,78,26,142,1.27,,2025-02-28
2019,평택시,동삭동,490,90,400,0,263,118,109,40,398,1.23,2,2025-02-28
2019,평택시,모곡동,5,2,3,0,2,1,2,3,5,1,,2025-02-28
2019,평택시,비전동,1044,264,780,0,525,235,284,60,855,1.22,6,2025-02-28
2019,평택시,서정동,707,168,539,0,387,120,200,48,571,1.24,1,2025-02-28
2019,평택시,서탄면,101,63,38,0,24,12,65,25,67,1.51,,2025-02-28
2019,평택시,세교동,453,146,307,0,204,90,159,41,376,1.2,,2025-02-28
2019,평택시,소사동,188,57,131,0,76,46,66,26,146,1.29,,2025-02-28
2019,평택시,신대동,22,12,10,0,9,1,12,12,14,1.57,,2025-02-28
2019,평택시,신장동,335,86,249,0,189,51,95,39,268,1.25,1,2025-02-28
2019,평택시,안중읍,849,264,585,0,351,217,281,58,646,1.31,4,2025-02-28
2019,평택시,오성면,319,249,70,0,41,25,253,43,187,1.71,,2025-02-28
2019,평택시,용이동,635,156,479,0,299,167,169,48,525,1.21,1,2025-02-28
2019,평택시,월곡동,18,4,14,0,3,10,5,9,14,1.29,,2025-02-28
2019,평택시,유천동,16,8,8,0,8,0,8,7,15,1.07,,2025-02-28
2019,평택시,이충동,433,109,324,0,218,100,115,44,345,1.26,2,2025-02-28
2019,평택시,장당동,131,30,101,0,67,31,33,28,113,1.16,,2025-02-28
2019,평택시,장안동,119,39,80,0,65,15,39,25,96,1.24,,2025-02-28
2019,평택시,죽백동,299,67,232,0,132,95,72,36,245,1.22,1,2025-02-28
2019,평택시,지산동,514,168,346,0,257,87,170,49,422,1.22,,2025-02-28
2019,평택시,지제동,39,17,22,0,15,5,19,15,25,1.56,,2025-02-28
2019,평택시,진위면,265,148,117,0,78,35,152,39,185,1.43,1,2025-02-28
2019,평택시,청룡동,10,3,7,0,2,5,3,7,7,1.43,,2025-02-28
2019,평택시,청북면,14,10,4,0,3,1,10,4,10,1.4,,2025-02-28
2019,평택시,청북읍,618,205,413,0,205,194,219,50,416,1.49,1,2025-02-28
2019,평택시,칠괴동,22,12,10,0,3,7,12,12,17,1.29,,2025-02-28
2019,평택시,칠원동,131,29,102,0,64,33,34,22,104,1.26,,2025-02-28
2019,평택시,통복동,141,48,93,0,60,29,52,31,111,1.27,,2025-02-28
2019,평택시,팽성읍,642,281,361,0,256,93,293,53,454,1.41,1,2025-02-28
2019,평택시,평택동,104,26,78,0,46,27,31,20,80,1.3,1,2025-02-28
2019,평택시,포승읍,450,107,343,0,211,119,120,40,341,1.32,,2025-02-28
2019,평택시,합정동,375,100,275,0,211,56,108,37,301,1.25,,2025-02-28
2019,평택시,현덕면,115,52,63,0,28,25,62,26,66,1.74,,2025-02-28
2018,평택시,가재동,10,2,8,0,7,1,2,5,10,1,,2025-02-28
2018,평택시,고덕동,32,2,30,0,25,7,0,9,27,1.19,3,2025-02-28
2018,평택시,고덕면,62,14,48,0,33,14,15,21,45,1.38,,2025-02-28
2018,평택시,군문동,11,1,10,0,6,3,2,8,10,1.1,,2025-02-28
2018,평택시,도일동,11,4,7,0,7,0,4,7,7,1.57,,2025-02-28
2018,평택시,독곡동,31,3,28,0,17,10,4,11,25,1.24,,2025-02-28
2018,평택시,동삭동,102,2,100,0,63,36,3,23,90,1.13,2,2025-02-28
2018,평택시,비전동,262,52,210,0,121,85,56,32,219,1.2,6,2025-02-28
2018,평택시,서정동,199,29,170,0,128,41,30,30,168,1.18,1,2025-02-28
2018,평택시,서탄면,30,12,18,0,16,3,11,15,22,1.36,,2025-02-28
2018,평택시,세교동,95,26,69,0,41,26,28,23,81,1.17,,2025-02-28
2018,평택시,소사동,45,20,25,0,19,8,18,19,30,1.5,,2025-02-28
2018,평택시,신대동,6,0,6,0,6,0,0,3,6,1,,2025-02-28
2018,평택시,신장동,109,18,91,0,67,23,19,27,90,1.21,1,2025-02-28
2018,평택시,안중읍,154,6,148,0,84,61,9,34,133,1.16,4,2025-02-28
2018,평택시,오성면,26,13,13,0,8,5,13,12,19,1.37,,2025-02-28
2018,평택시,용이동,176,38,138,0,102,36,38,36,154,1.14,1,2025-02-28
2018,평택시,월곡동,2,0,2,0,2,0,0,2,2,1,,2025-02-28
2018,평택시,이충동,95,6,89,0,57,31,7,24,90,1.06,2,2025-02-28
2018,평택시,장당동,23,1,22,0,16,6,1,12,22,1.05,,2025-02-28
2018,평택시,장안동,32,5,27,0,20,7,5,14,26,1.23,,2025-02-28
2018,평택시,죽백동,72,6,66,0,36,32,4,26,63,1.14,1,2025-02-28
2018,평택시,지산동,126,16,110,0,76,32,18,28,107,1.18,,2025-02-28
2018,평택시,지제동,9,0,9,0,6,0,3,8,6,1.5,,2025-02-28
2018,평택시,진위면,78,35,43,0,28,15,35,22,58,1.34,1,2025-02-28
2018,평택시,청북면,2,0,2,0,2,0,0,1,1,2,,2025-02-28
2018,평택시,청북읍,70,5,65,0,37,24,9,22,52,1.35,1,2025-02-28
2018,평택시,칠괴동,4,0,4,0,2,2,0,4,4,1,,2025-02-28
2018,평택시,칠원동,24,3,21,0,14,5,5,11,22,1.09,,2025-02-28
2018,평택시,통복동,44,11,33,0,21,12,11,18,33,1.33,,2025-02-28
2018,평택시,팽성읍,218,86,132,0,95,33,90,38,138,1.58,1,2025-02-28
2018,평택시,평택동,41,12,29,0,18,11,12,17,36,1.14,1,2025-02-28
2018,평택시,포승읍,103,16,87,0,60,26,17,26,82,1.26,,2025-02-28
2018,평택시,합정동,88,19,69,0,50,18,20,24,77,1.14,,2025-02-28
2018,평택시,현덕면,22,4,18,0,7,8,7,10,14,1.57,,2025-02-28
2017,평택시,가재동,4,0,4,0,3,1,0,4,4,1,,2025-02-28
2017,평택시,고덕동,24,0,24,0,13,11,0,12,19,1.26,3,2025-02-28
2017,평택시,고덕면,36,1,35,0,26,9,1,15,27,1.33,,2025-02-28
2017,평택시,군문동,10,1,9,0,7,2,1,8,9,1.11,,2025-02-28
2017,평택시,독곡동,17,0,17,0,14,3,0,13,14,1.21,,2025-02-28
2017,평택시,동삭동,63,2,61,0,41,20,2,21,56,1.13,2,2025-02-28
2017,평택시,비전동,162,16,146,0,98,49,15,25,141,1.15,6,2025-02-28
2017,평택시,서정동,118,3,115,0,85,30,3,25,97,1.22,1,2025-02-28
2017,평택시,서탄면,9,0,9,0,7,2,0,9,8,1.13,,2025-02-28
2017,평택시,세교동,54,1,53,0,39,14,1,16,47,1.15,,2025-02-28
2017,평택시,소사동,22,4,18,0,14,4,4,10,18,1.22,,2025-02-28
2017,평택시,신대동,3,0,3,0,3,0,0,3,3,1,,2025-02-28
2017,평택시,신장동,53,4,49,0,37,13,3,17,48,1.1,1,2025-02-28
2017,평택시,안중읍,71,7,64,0,41,27,3,19,60,1.18,4,2025-02-28
2017,평택시,오성면,10,0,10,0,8,1,1,6,9,1.11,,2025-02-28
2017,평택시,용이동,73,3,70,0,51,22,0,21,71,1.03,1,2025-02-28
2017,평택시,월곡동,3,0,3,0,3,0,0,3,3,1,,2025-02-28
2017,평택시,이충동,56,1,55,0,30,24,2,21,49,1.14,2,2025-02-28
2017,평택시,장당동,17,0,17,0,10,6,1,8,17,1,,2025-02-28
2017,평택시,장안동,14,1,13,0,6,7,1,7,13,1.08,,2025-02-28
2017,평택시,죽백동,27,1,26,0,16,11,0,13,27,1,1,2025-02-28
2017,평택시,지산동,64,0,64,0,43,20,1,24,53,1.21,,2025-02-28
2017,평택시,지제동,3,0,3,0,0,1,2,2,2,1.5,,2025-02-28
2017,평택시,진위면,24,2,22,0,14,10,0,13,17,1.41,1,2025-02-28
2017,평택시,청북읍,61,1,60,0,47,14,0,18,56,1.09,1,2025-02-28
2017,평택시,칠괴동,3,0,3,0,0,2,1,3,3,1,,2025-02-28
2017,평택시,칠원동,19,0,19,0,15,3,1,12,17,1.12,,2025-02-28
2017,평택시,통복동,31,1,30,0,17,14,0,11,29,1.07,,2025-02-28
2017,평택시,팽성읍,73,1,72,0,62,9,2,28,60,1.22,1,2025-02-28
2017,평택시,평택동,23,0,23,0,18,5,0,9,22,1.05,1,2025-02-28
2017,평택시,포승읍,62,3,59,0,37,25,0,19,53,1.17,,2025-02-28
2017,평택시,합정동,72,16,56,0,41,18,13,22,58,1.24,,2025-02-28
2017,평택시,현덕면,5,0,5,0,4,1,0,4,4,1.25,,2025-02-28
2016,평택시,가재동,3,0,3,0,2,1,0,1,2,1.5,,2025-02-28
2016,평택시,고덕동,18,1,17,0,12,4,2,9,17,1.06,3,2025-02-28
2016,평택시,고덕면,38,0,38,0,23,15,0,14,29,1.31,,2025-02-28
2016,평택시,군문동,4,0,4,0,3,1,0,4,4,1,,2025-02-28
2016,평택시,도일동,2,0,2,0,0,2,0,1,1,2,,2025-02-28
2016,평택시,독곡동,26,0,26,0,16,9,1,10,17,1.53,,2025-02-28
2016,평택시,동삭동,49,1,48,0,27,21,1,16,43,1.14,2,2025-02-28
2016,평택시,모곡동,1,0,1,0,0,1,0,1,1,1,,2025-02-28
2016,평택시,비전동,98,1,97,0,65,32,1,24,82,1.2,6,2025-02-28
2016,평택시,서정동,102,1,101,0,62,36,4,26,91,1.12,1,2025-02-28
2016,평택시,서탄면,13,0,13,0,5,8,0,7,12,1.08,,2025-02-28
2016,평택시,세교동,44,0,44,0,26,17,1,20,40,1.1,,2025-02-28
2016,평택시,소사동,11,0,11,0,7,4,0,6,10,1.1,,2025-02-28
2016,평택시,신장동,51,0,51,0,39,12,0,21,41,1.24,1,2025-02-28
2016,평택시,안중읍,128,1,127,0,56,72,0,24,110,1.16,4,2025-02-28
2016,평택시,오성면,18,0,18,0,13,5,0,7,11,1.64,,2025-02-28
2016,평택시,용이동,61,1,60,0,44,17,0,23,50,1.22,1,2025-02-28
2016,평택시,이충동,42,0,42,0,24,16,2,11,41,1.02,2,2025-02-28
2016,평택시,장당동,18,0,18,0,13,4,1,9,17,1.06,,2025-02-28
2016,평택시,장안동,20,0,20,0,7,12,1,10,17,1.18,,2025-02-28
2016,평택시,죽백동,15,0,15,0,9,6,0,9,13,1.15,1,2025-02-28
2016,평택시,지산동,66,0,66,0,48,17,1,21,61,1.08,,2025-02-28
2016,평택시,지제동,3,0,3,0,3,0,0,2,2,1.5,,2025-02-28
2016,평택시,진위면,32,1,31,0,22,10,0,11,23,1.39,1,2025-02-28
2016,평택시,청북면,9,0,9,0,4,5,0,7,9,1,,2025-02-28
2016,평택시,청북읍,25,0,25,0,10,15,0,14,24,1.04,1,2025-02-28
2016,평택시,칠괴동,5,0,5,0,5,0,0,4,4,1.25,,2025-02-28
2016,평택시,칠원동,14,0,14,0,7,5,2,6,14,1,,2025-02-28
2016,평택시,통복동,11,0,11,0,7,4,0,5,11,1,,2025-02-28
2016,평택시,팽성읍,45,0,45,0,32,12,1,16,39,1.15,1,2025-02-28
2016,평택시,평택동,18,0,18,0,15,3,0,13,17,1.06,1,2025-02-28
2016,평택시,포승읍,54,1,53,0,27,25,2,18,47,1.15,,2025-02-28
2016,평택시,합정동,51,1,50,0,37,11,3,19,44,1.16,,2025-02-28
2016,평택시,현덕면,10,0,10,0,5,5,0,6,9,1.11,,2025-02-28
2015,평택시,가재동,9,0,9,0,3,6,0,6,7,1.29,,2025-02-28
2015,평택시,고덕동,10,0,10,0,8,2,0,5,10,1,3,2025-02-28
2015,평택시,고덕면,39,2,37,0,14,24,1,12,35,1.11,,2025-02-28
2015,평택시,군문동,6,0,6,0,4,2,0,4,6,1,,2025-02-28
2015,평택시,도일동,1,0,1,0,1,0,0,1,1,1,,2025-02-28
2015,평택시,독곡동,18,0,18,0,14,3,1,12,15,1.2,,2025-02-28
2015,평택시,동삭동,55,0,55,0,26,28,1,16,47,1.17,2,2025-02-28
2015,평택시,비전동,85,3,82,0,41,38,6,26,79,1.08,6,2025-02-28
2015,평택시,서정동,117,1,116,0,64,51,2,28,104,1.13,1,2025-02-28
2015,평택시,서탄면,15,0,15,0,7,7,1,7,13,1.15,,2025-02-28
2015,평택시,세교동,54,0,54,0,32,20,2,20,52,1.04,,2025-02-28
2015,평택시,소사동,14,0,14,0,7,6,1,6,10,1.4,,2025-02-28
2015,평택시,신대동,2,0,2,0,1,1,0,2,2,1,,2025-02-28
2015,평택시,신장동,67,1,66,0,38,27,2,19,49,1.37,1,2025-02-28
2015,평택시,안중읍,56,1,55,0,23,32,1,14,46,1.22,4,2025-02-28
2015,평택시,오성면,18,0,18,0,8,10,0,9,13,1.38,,2025-02-28
2015,평택시,용이동,31,1,30,0,17,12,2,13,28,1.11,1,2025-02-28
2015,평택시,이충동,44,0,44,0,17,23,4,17,41,1.07,2,2025-02-28
2015,평택시,장당동,16,0,16,0,12,4,0,10,16,1,,2025-02-28
2015,평택시,장안동,17,1,16,0,10,7,0,8,16,1.06,,2025-02-28
2015,평택시,죽백동,18,0,18,0,7,11,0,9,14,1.29,1,2025-02-28
2015,평택시,지산동,59,1,58,0,36,23,0,14,47,1.26,,2025-02-28
2015,평택시,진위면,44,1,43,0,12,32,0,14,30,1.47,1,2025-02-28
2015,평택시,청북면,18,0,18,0,12,6,0,7,17,1.06,,2025-02-28
2015,평택시,청북읍,15,0,15,0,7,7,1,8,14,1.07,1,2025-02-28
2015,평택시,칠괴동,3,0,3,0,1,2,0,3,3,1,,2025-02-28
2015,평택시,칠원동,16,0,16,0,8,8,0,8,14,1.14,,2025-02-28
2015,평택시,통복동,23,0,23,0,14,9,0,10,22,1.05,,2025-02-28
2015,평택시,팽성읍,61,1,60,0,32,24,5,20,55,1.11,1,2025-02-28
2015,평택시,평택동,14,0,14,0,11,3,0,8,13,1.08,1,2025-02-28
2015,평택시,포승읍,38,0,38,0,19,18,1,14,37,1.03,,2025-02-28
2015,평택시,합정동,42,0,42,0,23,17,2,19,39,1.08,,2025-02-28
2015,평택시,현덕면,10,1,9,0,3,7,0,6,9,1.11,,2025-02-28
2014,평택시,가재동,14,0,14,0,4,10,0,9,13,1.08,,2025-02-28
2014,평택시,고덕동,31,0,31,0,10,14,7,11,22,1.41,3,2025-02-28
2014,평택시,고덕면,52,2,50,0,10,41,1,14,39,1.33,,2025-02-28
2014,평택시,군문동,12,0,12,0,5,7,0,6,11,1.09,,2025-02-28
2014,평택시,도일동,7,0,7,0,2,3,2,4,4,1.75,,2025-02-28
2014,평택시,독곡동,47,0,47,0,14,33,0,14,38,1.24,,2025-02-28
2014,평택시,동삭동,68,1,67,0,25,40,3,18,62,1.1,2,2025-02-28
2014,평택시,비전동,181,0,181,0,47,124,10,24,165,1.1,6,2025-02-28
2014,평택시,서정동,224,1,223,0,75,126,23,33,180,1.24,1,2025-02-28
2014,평택시,서탄면,23,3,20,0,14,9,0,15,16,1.44,,2025-02-28
2014,평택시,세교동,95,1,94,0,29,58,8,21,77,1.23,1,2025-02-28
2014,평택시,소사동,29,0,29,0,15,10,4,16,25,1.16,,2025-02-28
